date,ticker,group,close,volume
2021-04-09,XOM,Traditional Value,46.13,20020700
2021-04-12,XOM,Traditional Value,45.83,20238800
2021-04-13,XOM,Traditional Value,46.0,19370600
2021-04-14,XOM,Traditional Value,47.33,28051100
2021-04-15,XOM,Traditional Value,47.05,23250300
2021-04-16,XOM,Traditional Value,46.78,22752000
2021-04-19,XOM,Traditional Value,46.63,21123300
2021-04-20,XOM,Traditional Value,45.65,21782100
2021-04-21,XOM,Traditional Value,46.24,16625600
2021-04-22,XOM,Traditional Value,45.64,21600100
2021-04-23,XOM,Traditional Value,45.88,15337900
2021-04-26,XOM,Traditional Value,45.97,16083800
2021-04-27,XOM,Traditional Value,46.58,19278600
2021-04-28,XOM,Traditional Value,47.98,24729800
2021-04-29,XOM,Traditional Value,48.67,27318400
2021-04-30,XOM,Traditional Value,47.26,30518400
2021-05-03,XOM,Traditional Value,48.57,20509600
2021-05-04,XOM,Traditional Value,48.87,23522200
2021-05-05,XOM,Traditional Value,50.34,31526200
2021-05-06,XOM,Traditional Value,50.82,26836800
2021-05-07,XOM,Traditional Value,51.55,33610600
2021-05-10,XOM,Traditional Value,51.67,31956600
2021-05-11,XOM,Traditional Value,50.03,34563800
2021-05-12,XOM,Traditional Value,50.3,34426500
2021-05-13,XOM,Traditional Value,49.68,24268200
2021-05-14,XOM,Traditional Value,50.91,20735400
2021-05-17,XOM,Traditional Value,52.1,25282500
2021-05-18,XOM,Traditional Value,50.62,25170800
2021-05-19,XOM,Traditional Value,49.41,28889800
2021-05-20,XOM,Traditional Value,49.29,20692500
2021-05-21,XOM,Traditional Value,49.36,20792700
2021-05-24,XOM,Traditional Value,49.94,18400300
2021-05-25,XOM,Traditional Value,48.81,25616100
2021-05-26,XOM,Traditional Value,49.37,21698700
2021-05-27,XOM,Traditional Value,49.06,33556000
2021-05-28,XOM,Traditional Value,48.9,19246800
2021-06-01,XOM,Traditional Value,50.65,28474200
2021-06-02,XOM,Traditional Value,51.05,22978300
2021-06-03,XOM,Traditional Value,51.25,20272800
2021-06-04,XOM,Traditional Value,51.48,20427800
2021-06-07,XOM,Traditional Value,51.14,15477900
2021-06-08,XOM,Traditional Value,52.05,28953400
2021-06-09,XOM,Traditional Value,52.48,29133000
2021-06-10,XOM,Traditional Value,52.57,27488700
2021-06-11,XOM,Traditional Value,52.08,17631700
2021-06-14,XOM,Traditional Value,52.0,16997200
2021-06-15,XOM,Traditional Value,53.89,30717100
2021-06-16,XOM,Traditional Value,53.7,24803200
2021-06-17,XOM,Traditional Value,51.93,28491800
2021-06-18,XOM,Traditional Value,50.6,39590700
2021-06-21,XOM,Traditional Value,52.43,33145400
2021-06-22,XOM,Traditional Value,53.44,25140400
2021-06-23,XOM,Traditional Value,53.83,20701600
2021-06-24,XOM,Traditional Value,54.05,19568400
2021-06-25,XOM,Traditional Value,54.17,18438300
2021-06-28,XOM,Traditional Value,52.78,20570000
2021-06-29,XOM,Traditional Value,52.46,19579300
2021-06-30,XOM,Traditional Value,52.84,17875500
2021-07-01,XOM,Traditional Value,52.99,22530300
2021-07-02,XOM,Traditional Value,52.92,14555300
2021-07-06,XOM,Traditional Value,51.41,22110800
2021-07-07,XOM,Traditional Value,50.61,21671400
2021-07-08,XOM,Traditional Value,50.38,18935900
2021-07-09,XOM,Traditional Value,51.29,20086000
2021-07-12,XOM,Traditional Value,51.24,21809400
2021-07-13,XOM,Traditional Value,51.0,17147300
2021-07-14,XOM,Traditional Value,49.87,21573600
2021-07-15,XOM,Traditional Value,49.38,15851100
2021-07-16,XOM,Traditional Value,48.02,27049500
2021-07-19,XOM,Traditional Value,46.37,37969100
2021-07-20,XOM,Traditional Value,46.88,26756100
2021-07-21,XOM,Traditional Value,48.39,20908700
2021-07-22,XOM,Traditional Value,47.84,13493800
2021-07-23,XOM,Traditional Value,47.78,14088200
2021-07-26,XOM,Traditional Value,48.99,18387600
2021-07-27,XOM,Traditional Value,48.45,16861400
2021-07-28,XOM,Traditional Value,48.77,16855300
2021-07-29,XOM,Traditional Value,49.37,18607800
2021-07-30,XOM,Traditional Value,48.23,28652800
2021-08-02,XOM,Traditional Value,48.24,20873800
2021-08-03,XOM,Traditional Value,48.76,18208200
2021-08-04,XOM,Traditional Value,47.62,20868300
2021-08-05,XOM,Traditional Value,47.92,15180200
2021-08-06,XOM,Traditional Value,48.47,14888500
2021-08-09,XOM,Traditional Value,47.92,17828200
2021-08-10,XOM,Traditional Value,48.74,16340200
2021-08-11,XOM,Traditional Value,48.88,18278600
2021-08-12,XOM,Traditional Value,48.77,19225500
2021-08-13,XOM,Traditional Value,48.28,20063000
2021-08-16,XOM,Traditional Value,47.57,16959500
2021-08-17,XOM,Traditional Value,47.25,16243700
2021-08-18,XOM,Traditional Value,46.25,21890500
2021-08-19,XOM,Traditional Value,44.84,30923500
